,index,uuid,title,slug,phone,website,age,description,status,featured,capacity,capacity_extra,notes,yelp,twitter,facebook,eventful,img_url,quickpitch,rating,popularity,vote_count,song_types,distance,postal_code,address,longitude,latitude,country_id,state_id,city_id,country,state,state_code,city,created_at,genres,blacklist_genres
244,data,86875875-93d4-42ec-94ee-fcd1807db7a5,Sister Bar,sister-bar-albuquerque-new-mexico,505.242.4900,http://sisterthebar.com,21,"<p>""bar / music venue / kitchen / vintage arcade / pinball."" Live music can be held any night of the week though Tuesdays are rare.</p>",enabled,0,360,,<br>sisterthebar@gmail.com ?,,,https://www.facebook.com/sisterthebar,V0-001-007627302-6,/resize/asdfasdf.jpg,1,0.0,0.0,0,All Song Types,0,87012,407 Central Avenue,-106.643,35.0835,1,269,301,United States,New Mexico,NM,Albuquerque,2014-03-11 13:52:28,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
245,data,beb35f3d-589a-4827-ba9b-521e92b49ef5,Olde Hickory Tap Room,olde-hickory-tap-room-hickory-north-carolina,828.322.1965,https://www.facebook.com/OldeHickoryTapRoom/,0,"<p>""We're an independant, local restaurant featuring American cuisine, locally brewed beer, a full bar, live music and more!"" They host live music on Saturday and Sunday nights with Sundays being reserved for a regular Jazz act and his guests. Saturday night shows take place about once a month.</p>",enabled,0,70,,,,,,,/resize/olde_hick.jpg,1,0.0,0.0,0,All Song Types,0,28601,222 Union Square NW,-81.3405,35.7326,1,264,1038,United States,North Carolina,NC,Hickory,2018-03-12 13:04:53,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
246,data,cb3f86ef-b003-4f58-8808-fa6df1c0f00a,Holy Diver,holy-diver-sacramento-california,,http://www.holydiversac.com,0,"<p>""NEW all ages music venue, located in Sacramento. By the guys the who brought you <a href=""https://www.indieonthemove.com/venues/view/ace-of-spades-sacramento-california"">Ace Of Spades</a>."" Shows can be held any night of the week.</p>",enabled,0,300,,,,https://twitter.com/holydiversac,http://www.facebook.com/holydiversac,V0-001-011870066-0,/resize/holydiver.png,1,0.0,0.0,0,All Song Types,0,95811,1517 21st Street,-121.481,38.5701,1,237,535,United States,California,CA,Sacramento,2017-08-22 14:57:13,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
247,data,e3778258-0c5b-4e6a-922f-da7fd551d27e,starlite,starlite-southbridge-massachusetts,774.402.8777,https://starlitearts.com,0,"<p>
	""<span style=""font-family: arial, sans-serif; font-size: small;"">Starlite is a contemporary art gallery exhibiting the work of established and emerging artists of all disciplines."" They host an all performance style open mic on Monday nights, a singer-songwriter open mic on Wednesday nights, and shows Thursday-Sunday nights.</span></p>",enabled,0,96,,,,,http://www.facebook.com/starlitegallery,V0-001-009445133-6,/resize/starlite.jpg,1,0.0,0.0,0,All Song Types,0,01550,39 Hamilton Street,-72.0341,42.0769,1,254,1519,United States,Massachusetts,MA,Southbridge,2015-08-16 20:12:17,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
248,data,aa1a5588-414d-4b9a-a0bf-d25435a3b680,Flobama,flobama-florence-alabama,256.764.2225,http://www.facebook.com/FloBama-Downtown-252929018055860/,19,<p>This music hall/restaurant hosts open mic on Wednesday nights and early and late shows Thursday-Saturday nights. Those under 19 are allowed inside before 10 PM without a parent or legal guardian and after 10 PM with one.</p>,enabled,0,250,,,,https://twitter.com/FloBamaMusic,,V0-001-005359588-6,/resize/flobama425413_580023915346367_1011471701_n.jpg,1,0.0,0.0,0,All Song Types,0,35630,311 N. Court Street,-87.6771,34.802,1,232,1717,United States,Alabama,AL,Florence,2013-12-20 14:31:03,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
249,data,858c2a27-d13a-47fd-883d-5594422a9a72,The Windbreak,the-windbreak-fargo-north-dakota,701.282.5507,http://thewindbreak.com,21,"<p>
	Additional Website: <a href=""https://www.facebook.com/Windbreak"" target=""_blank"">Facebook</a>. &quot;The Windbreak Bar (WB), located next to the Flying J in Fargo, ND features live bands every Thursday - Sunday with the regions hottest country and modern rock bands in Fargo-Moorhead, bar none.&quot;</p>",enabled,0,400,,,,,https://www.facebook.com/Windbreak,V0-001-000622234-8,/resize/1959652_435324923266190_1845583307_n.jpg,1,0.0,0.0,0,All Song Types,0,58104,3150 39th Street South,-96.8447,46.8335,1,265,398,United States,North Dakota,ND,Fargo,2014-03-11 14:36:08,"[{'id': 17, 'genre': 'Country', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}]",[]
250,data,b168342e-17c4-4ba5-9dad-656bec139636,The Goodfoot,the-goodfoot-portland-oregon,503.239.9292,http://www.thegoodfoot.com,21,"<p>""The Goodfoot is a two-level music venue/pool hall/art gallery/restaurant in SE Portland."" They can host live music most nights of the week except for Fridays, which are reserved for a DJ. Monday night is open mic.</p>",enabled,0,275,,,,,https://www.facebook.com/goodfootlounge/,V0-001-000367135-8,/resize/goodfoot.jpg,1,0.0,0.0,0,All Song Types,0,97214,2845 SE Stark Street,-122.636,45.5193,1,274,622,United States,Oregon,OR,Portland,2011-04-15 11:58:18,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
251,data,daf44c85-6081-4dd3-a88b-6c549a6b4325,The Mockbee,the-mockbee-cincinnati-ohio,513.621.1900,http://www.facebook.com/themockbee,18,"<p>Additional Websites: <a href=""https://twitter.com/themockbee"" target=""_blank"">Twitter</a> and <a href=""https://www.instagram.com/themockbee/"" target=""_blank"">Instagram</a>. ""<span style=""font-family: arial, sans-serif; font-size: small;"">Cincinnati 1880 // Historic Brighton // Underground tunnel // Modular events venue &amp; art gallery // Boundless possibilities."" Live music can be held any night of the week.</span></p>",enabled,0,0,,,,https://twitter.com/themockbee,,V0-001-000338805-0,/resize/13418771_866714000122021_7719989198691503769_n.jpg,1,0.0,0.0,0,All Song Types,0,45214,2260 Central Parkway,-84.5312,39.122,1,272,358,United States,Ohio,OH,Cincinnati,2017-06-06 11:55:29,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
252,data,e8f31120-90bb-4730-992e-23d041bbea2d,Two e Bar/Lounge,two-e-bar-lounge-new-york-new-york,212.940.8113,https://www.thepierreny.com/dining/twoetea/,21,"<p>""Two E Bar/Lounge is a residential-style lounge by day with light fare and The Pierre’s coveted Afternoon Tea.&nbsp;The Neoclassical room transforms into a stylish Art Deco bar with modern cocktails and gourmet bites by night&nbsp;with a no-cover live jazz series every Thursday, Friday, and Saturday evening.""</p>",enabled,0,125,- 150,,,,https://www.facebook.com/TwoENYC/,V0-001-006541498-2,/resize/aaqwex.gif,1,0.0,0.0,0,All Song Types,0,10065,2 E. 61st Street,-73.972,40.7651,1,271,491,United States,New York,NY,New York,2014-08-26 14:53:38,"[{'id': 42, 'genre': 'Jazz', 'order': 500}]",[]
253,data,776af1ec-0bf6-4e1f-8819-e8041a962f42,Feinstein's at Vitello's,feinsteins-at-vitellos-studio-city-california,818.769.0905,https://www.feinsteinsatvitellos.com,0,"<p>
	""LA's Studio City supper club that showcases live music nightly.""</p>",enabled,0,90,,,,https://twitter.com/FeinsteinsLA,https://www.facebook.com/feinsteinsLA,V0-001-000373887-5,/resize/images/users/7a572aea-6823-4da2-b4c4-d0956c5b86f2/hDokQakbyrLwERbm5Vkz4zgiJhW3R4y2YyHuPNNn.jpeg,1,0.0,0.0,0,All Song Types,0,91604,4349 Tujunga Avenue,-118.379,34.1488,1,237,1448,United States,California,CA,Studio City,2011-05-25 10:30:37,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 42, 'genre': 'Jazz', 'order': 500}]",[]
254,data,b4b55180-3cad-46e5-8111-0952e4f9c0e6,Bleu Pub,bleu-pub-valdosta-georgia,229.219.2289,http://www.facebook.com/bleupub,21,"<p>
	Live music can be held Thursday-Saturday nights.</p>",enabled,0,100,,<p><br></p>,,,,V0-001-002691364-2,/resize/11229830_386457184872986_479839533516937129_n.jpg,1,0.0,0.0,0,All Song Types,0,31601,116 W. Hill Avenue,-83.2798,30.8306,1,244,3555,United States,Georgia,GA,Valdosta,2016-10-24 16:07:53,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 8, 'genre': 'Bluegrass', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 29, 'genre': 'Folk Rock', 'order': 500}, {'id': 39, 'genre': 'Indie', 'order': 500}, {'id': 42, 'genre': 'Jazz', 'order': 500}, {'id': 65, 'genre': 'Roots Music', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}, {'id': 92, 'genre': 'Soft Rock', 'order': 500}]",[]
255,data,c6f78928-1e6e-43b0-9555-91837a68bbf7,Wonderland RVA,wonderland-rva-richmond-virginia,804.643.9233,https://www.facebook.com/Wonderland-RVA-236078742848,21,"<p>
	Live music can be held Wednesday - Saturday nights.</p>",enabled,0,85,,,,,,V0-001-002081253-6,/resize/wonder.jpg,1,0.0,0.0,0,All Song Types,0,23223,1727 E. Main Street,-77.428,37.5329,1,284,529,United States,Virginia,VA,Richmond,2015-06-13 15:04:24,"[{'id': 3, 'genre': 'All Genres', 'order': 0}, {'id': 45, 'genre': 'Metal', 'order': 500}, {'id': 56, 'genre': 'Psychobilly', 'order': 500}, {'id': 57, 'genre': 'Punk', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 78, 'genre': 'Thrash', 'order': 500}]",[]
256,data,5c54fdba-7be6-4fdb-800e-ebd06717f543,Kildare's - Scranton,kildares-scranton-scranton-pennsylvania,570.344.4030,http://kildarespub.com/scranton/,21,"<p>This Irish pub hosts live music on Fridays during happy hour.&nbsp;<a href=""https://www.indieonthemove.com/venues?q=kildare%27s&amp;sort_by=relevance&amp;sort_order=descending"">Browse other Kildare's locations</a>.</p>",enabled,0,250,,,,,https://www.facebook.com/KildaresIrishPubScranton/,V0-001-003490120-8,/resize/kildscranton.jpg,1,0.0,0.0,0,Covers Only,0,18503,119 Jefferson Avenue,-75.6615,41.4062,1,275,680,United States,Pennsylvania,PA,Scranton,2009-05-27 10:39:59,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 92, 'genre': 'Soft Rock', 'order': 500}, {'id': 205, 'genre': 'Top 40', 'order': 500}]",[]
257,data,2058c08a-f23f-44f1-ba29-6ec08ba71e8c,Fairfield Theatre Company,fairfield-theatre-company-fairfield-connecticut,203.259.1036,http://www.fairfieldtheatre.org,0,"<p>""The Fairfield Theatre Company is a nonprofit center for the arts and culture located in the heart of downtown Fairfield, Connecticut. We bring together a community of musicians, actors, artists, writers, fans, and supporters who are dedicated to the simple premise that the broadest spectrum of live entertainment and cultural exchange is essential to the vitality of our society.""&nbsp;They can host live music up to 7 nights a week.</p>",enabled,0,225,"(StageOne), 640 (The Warehouse), 1400 (The Klein).",,,https://twitter.com/FTCPresents,http://www.facebook.com/FairfieldTheatreCompany,V0-001-000176432-6,/resize/fairfield-theatre-company1.jpg,1,0.0,0.0,0,All Song Types,0,06824,70 Sanford Street,-73.2579,41.1423,1,239,1126,United States,Connecticut,CT,Fairfield,2010-06-17 15:29:22,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
258,data,93769dd3-376b-42a7-8e0c-ed49ab011950,Post Falls Brewing Company,post-falls-brewing-company-post-falls-idaho,208.773.7301,http://postfallsbrewing.com,0,"<p>""Microbrewery with a view and a penchant for the hoppy, malty, and delicious."" They host live music Thursday-Saturday nights.</p>",enabled,0,65,inside.,,,,https://www.facebook.com/postfallsbrewingco,V0-001-010123833-2,/resize/postfalls.jpg,1,0.0,0.0,0,All Song Types,0,83854,112 N. Spokane Street,-116.948,47.7064,1,248,4354,United States,Idaho,ID,Post Falls,2017-10-26 13:17:00,"[{'id': 3, 'genre': 'All Genres', 'order': 0}, {'id': 203, 'genre': 'Acoustic', 'order': 500}]",[]
259,data,3368d28e-c155-477f-8fdf-0f0ccb57305c,M3Live Concert Theater,m3live-concert-theater-anaheim-california,714.663.2100,http://www.m3live.net,0,<p>Shows can be held any night of the week in either performance space.</p>,enabled,0,1000,"(theater), 600 (ballroom).",,,,https://www.facebook.com/m3liveeventcenter/,V0-001-008611704-8,/resize/m3_6635.jpg,1,0.0,0.0,0,All Song Types,0,92802,2232 S. Harbor Boulevard,-117.914,33.7916,1,237,307,United States,California,CA,Anaheim,2015-04-10 14:03:13,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
260,data,39fdd92f-1127-4f4a-9376-616266927f3b,"Relax, It's Just Coffee",relax-its-just-coffee-mansfield-ohio,419.522.1521,http://www.relaxitsjustcoffee.com,0,"<p>
	Additiona Website: <a href=""http://www.facebook.com/RelaxItsJustCoffee"" target=""_blank"">Facebook</a>. &quot;RELAX, It&rsquo;s Just Coffee is a genuine neighborhood coffee shop providing an &quot;all access atmosphere&quot; where artists, business leaders, students, and neighbors can come together to work, create, relax, socialize, and unwind.&quot; Shows can be held any night of the week, but are put on hold during the winter.</p>",enabled,0,110,,,,,http://www.facebook.com/RelaxItsJustCoffee,V0-001-005621617-5,/resize/relax.jpg,1,0.0,0.0,0,All Song Types,0,44902,105 N. Main Street,-82.5154,40.7613,1,272,1784,United States,Ohio,OH,Mansfield,2012-07-15 20:21:08,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
261,data,17c645d9-81bf-4b11-865c-387e24c5ad84,Sanctuary Pub,sanctuary-pub-iowa-city-iowa,319.351.5692,http://www.sanctuarypub.com,21,"<p>""Fine food, craft beers, cocktails, live music!"" They host most shows on Friday and Saturday nights 8-10 PM.</p>",enabled,0,132,,,,,https://www.facebook.com/sanctuarypubiowacity/,V0-001-000184599-5,/resize/10339754_10152260132824055_5544058317099782053_n.jpg,1,0.0,0.0,0,All Song Types,0,52240,405 S. Gilbert Street,-91.5305,41.6563,1,247,430,United States,Iowa,IA,Iowa City,2018-01-10 10:41:46,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 6, 'genre': 'Americana', 'order': 500}, {'id': 8, 'genre': 'Bluegrass', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 29, 'genre': 'Folk Rock', 'order': 500}, {'id': 42, 'genre': 'Jazz', 'order': 500}, {'id': 96, 'genre': 'Old Time', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}, {'id': 92, 'genre': 'Soft Rock', 'order': 500}]",[]
262,data,a8d6afe7-83ae-4903-93f2-cc3137d02dc9,NaKato Bar & Grill,nakato-bar-grill-mankato-minnesota,507.388.8999,http://thenakato.com,0,"<p>
	Additional Website: <a href=""https://www.facebook.com/NaKatoBar/"" target=""_blank"">Facebook</a>. &quot;At the NaKato Bar and Grill we offer a wide variety of tap beers ranging from unique craft beers to the classic domestics. Our 12 taps lines&nbsp;continue to rotate different styles of ice cold brews to ensure that our clientele will be able to experience all types of beer.&nbsp;<span style=""font-family: arial, sans-serif; font-size: small;"">Nakato Bar and Grill is home to one of the largest and best whiskey, bourbon and scotch selections in southern Minnesota.&quot; Live music can be held any night of the week. The venue becomes 21+ after 10:30 PM (when the kitchen closes).</span></p>",enabled,0,0,,,,,https://www.facebook.com/NaKatoBar/,V0-001-011422994-5,/resize/291651_161111794013399_1561382988_o.jpg,1,0.0,0.0,0,All Song Types,0,56003,253 Belgrade Avenue,-94.0081,44.1698,1,259,464,United States,Minnesota,MN,Mankato,2017-06-11 11:14:43,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 8, 'genre': 'Bluegrass', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}]",[]
263,data,72926e51-5fe9-4315-b3ba-c1ca902a627e,Sola Coffee Cafe,sola-coffee-cafe-raleigh-north-carolina,919.803.8983,http://www.solacoffee.com,0,"<p>
	Additional Websites: <a href=""https://www.facebook.com/SolaCoffeeCafe"" target=""_blank"">Facebook</a>,&nbsp;<a href=""https://twitter.com/SolaCoffee"" target=""_blank"">Twitter</a>, and <a href=""https://www.instagram.com/solacoffee/"" target=""_blank"">Instagram</a>.&nbsp;&quot;Independent, locally owned, @counter_culture coffee, fresh breakfast, lunch, dinner, hot donuts, catering, live music, local craft beers, wine, community.&quot; They host live music on Friday and Saturday nights.</p>",enabled,0,30,- 50,,,https://twitter.com/SolaCoffee,https://www.facebook.com/SolaCoffeeCafe,V0-001-006195282-8,/resize/sola.jpg,1,0.0,0.0,0,All Song Types,0,27615,7705 Lead Mine Road,-78.6602,35.8853,1,264,522,United States,North Carolina,NC,Raleigh,2016-10-25 10:33:04,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 4, 'genre': 'Alternative', 'order': 500}, {'id': 6, 'genre': 'Americana', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 10, 'genre': 'Bossa Nova', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 39, 'genre': 'Indie', 'order': 500}, {'id': 42, 'genre': 'Jazz', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}]",[]
264,data,ef6afa7d-e9be-479c-af25-74b063da9246,The Recovery Room Tavern,the-recovery-room-tavern-charleston-south-carolina,843.727.0999,http://www.recoveryroomtavern.com,21,"<p>
	Additional Websites: <a href=""https://www.facebook.com/Recovery-Room-45925206484/"" target=""_blank"">Facebook</a>&nbsp;and <a href=""https://www.instagram.com/recoveryroomtavern/"" target=""_blank"">Instagram</a>. &quot;Local, dive bar/sports bar.&quot; Live music is held on Tuesday nights only. Fridays and Saturdays are reserved for their resident DJ.</p>",enabled,0,100,,,,,https://www.facebook.com/Recovery-Room-45925206484/,V0-001-007120650-6,/resize/10154882_10151997445491485_1277194113_n.jpg,1,0.0,0.0,0,All Song Types,0,29403,685 King Street,-79.9446,32.7965,1,279,353,United States,South Carolina,SC,Charleston,2014-10-24 12:30:08,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
265,data,df65a730-2f26-462f-87d2-c08b99db61c1,Noble Savage Tavern,noble-savage-tavern-shreveport-louisiana,318.221.1781,http://www.thenoblesavagetavern.com,21,"<p>
	Additional Website: <a href=""https://www.facebook.com/NobleSavageTavern/"" target=""_blank"">Facebook</a>. They host live music Tuesday-Saturday nights with Tuesdays, Wednesdays, and Thursdays being reserved for different jam sessions.</p>",enabled,0,185,,"<p>
	Eric&#39;s personal email:&nbsp;ericljohnson619@gmail.com.&nbsp;</p>",,,https://www.facebook.com/NobleSavageTavern/,V0-001-000432037-2,/resize/noble50274_165626324258_3407439_n.jpg,1,0.0,0.0,0,All Song Types,0,71150,417 Texas Street,-93.749,32.5129,1,253,558,United States,Louisiana,LA,Shreveport,2011-06-22 10:39:13,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]","[{'id': 17, 'genre': 'Country', 'order': 500}, {'id': 37, 'genre': 'Hardcore', 'order': 500}, {'id': 38, 'genre': 'Hip Hop', 'order': 500}, {'id': 45, 'genre': 'Metal', 'order': 500}, {'id': 59, 'genre': 'Rap', 'order': 500}, {'id': 68, 'genre': 'Screamo', 'order': 500}, {'id': 78, 'genre': 'Thrash', 'order': 500}]"
266,data,b87a142b-c16e-40b2-85bf-3ad85a9a4b09,World of Beer,world-of-beer-raleigh-north-carolina,919.784.9261,https://worldofbeer.com/Locations/NorthHills,21,"<p>""500+ Bottled beers, 50 Taps, 20 50 Flat Screens, Live Music!"" Shows are held on Friday nights.&nbsp;<a href=""https://www.indieonthemove.com/venues?q=world%20of%20beer&amp;sort_by=relevance&amp;sort_order=descending"" style=""background-color: rgb(255, 255, 255);"">Browse additional World of Beer locations</a>.</p>",enabled,0,176,,,,https://twitter.com/wobnorthhills,https://www.facebook.com/wobnorthhills,V0-001-010712185-8,/resize/wobraleigh.jpg,1,0.0,0.0,0,All Song Types,0,27609,4208-150 Six Forks Road,-78.64,35.837,1,264,522,United States,North Carolina,NC,Raleigh,2016-10-25 10:42:52,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 41, 'genre': 'Jam Band', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 60, 'genre': 'Reggae', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}]",[]
267,data,21f4000b-ccf0-4538-ab04-12b9583e9a84,McConnell Estates Winery,mcconnell-estates-winery-sacramento-california,916.685.5368,http://www.mcconnellestates.com,21,"<p>
	This fifth generation winery hosts Acoustic shows during happy hour on Friday nights and full band shows once or twice a month on Saturday nights. Shows take place outside and are limited to the warmer months.</p>",enabled,0,0,,,,,https://www.facebook.com/mcconnellestateswine,V0-001-000846025-2,/resize/mc6731_123085163242_7758835_n.jpg,1,0.0,0.0,0,All Song Types,0,95757,10686 W. Stockton Boulevard,-121.359,38.3684,1,237,535,United States,California,CA,Sacramento,2013-04-03 11:45:18,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 6, 'genre': 'Americana', 'order': 500}, {'id': 8, 'genre': 'Bluegrass', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}, {'id': 85, 'genre': 'World', 'order': 500}, {'id': 95, 'genre': 'Zydeco', 'order': 500}]",[]
268,data,f139821b-e994-493f-a715-6f8a053ff5b6,MAX,max-athens-georgia,706.254.3392,http://www.facebook.com/themaxcanada,21,"<p>
	While they host live music infrequently, it can take place any night of the week barring Sundays. Most shows are FREE.</p>",enabled,0,200,,"<p>
	Bo&#39;s personal email is bofreeze3@gmail.com.</p>",,,,V0-001-001404944-9,/resize/maximages.jpg,1,0.0,0.0,0,All Song Types,0,30601,243 W. Washington Street,-83.3795,33.9586,1,244,317,United States,Georgia,GA,Athens,2010-11-04 10:13:15,"[{'id': 203, 'genre': 'Acoustic', 'order': 500}, {'id': 6, 'genre': 'Americana', 'order': 500}, {'id': 9, 'genre': 'Blues', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 28, 'genre': 'Folk', 'order': 500}, {'id': 45, 'genre': 'Metal', 'order': 500}, {'id': 50, 'genre': 'Pop', 'order': 500}, {'id': 57, 'genre': 'Punk', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 69, 'genre': 'Shoegaze', 'order': 500}, {'id': 217, 'genre': 'Singer-Songwriter', 'order': 500}]",[]
269,data,6cf7cd31-fb09-42d2-9bde-6b8fa638fcf8,In The Wind Bar and Grill,in-the-wind-bar-and-grill-huntersville-north-carolina,704.992.9449,http://www.facebook.com/inthewindbar,21,"<p>
	Shows tend to take place on Wednesday and Saturday nights when they have them. Those under 21 can be inside until 8 PM.</p>",enabled,0,79,,,,,,,/resize/in_the_wind.jpg,1,0.0,0.0,0,All Song Types,0,28078,15800 Old Statesville Road,-80.8428,35.429,1,264,2489,United States,North Carolina,NC,Huntersville,2016-09-12 15:59:19,"[{'id': 17, 'genre': 'Country', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}]",[]
270,data,641889d8-262a-4573-90e7-1bca6fa32d1b,Neil's Music Room,neils-music-room-memphis-tennessee,901.682.2300,http://www.facebook.com/NeilsMusicRoom,21,"<p>
	Live music up to 6 nights a week, Tuesday-Sunday, with regular performers every night except for Saturdays and Sundays.</p>",enabled,0,200,,,,,,V0-001-011850226-2,/resize/577733_477261225622807_457625088_n.jpg,1,0.0,0.0,0,All Song Types,0,38119,5727 Quince Road,-89.8725,35.0895,1,281,470,United States,Tennessee,TN,Memphis,2014-10-24 13:14:49,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
271,data,c7ff3115-1f60-46bb-bd82-32aa0f8fbc3d,The Five O'Clock Lounge,the-five-oclock-lounge-cleveland-ohio,216.521.4906,http://www.facebook.com/thefiveoclocklounge,21,"<p>
	&quot;Established by the father of the current owner when Prohibition ended. We try not to be trendy and call ourselves A real Bar for Real People.&quot; They host FREE shows on Friday and Saturday nights.</p>",enabled,0,50,- 75,,,,,V0-001-001382879-7,/resize/images/users/7a572aea-6823-4da2-b4c4-d0956c5b86f2/fBHzBnBCD3ZGDimHljsmfvVvlv6T3AMqIZ7zyWFj.jpeg,1,0.0,0.0,0,All Song Types,0,44107,11904 Detroit Avenue,-81.7722,41.4841,1,272,362,United States,Ohio,OH,Cleveland,2012-07-15 20:52:16,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
272,data,0b8e2e8f-9c26-4d33-a9a8-7f25cc6d5efb,The Twisted Pear,the-twisted-pear-forest-city-north-carolina,828.447.9599,http://www.thetwistedpear.net,0,"<p>
	Additional Websites: <a href=""https://www.facebook.com/thetwistedpear/"" target=""_blank"">Facebook</a> and <a href=""https://www.instagram.com/thetwistedpear/"" target=""_blank"">Instagram</a>. &quot;Located in the heart of BEAUTIFUL Downtown Forest City, The Twisted Pear offers a huge selection of craft beer and wine to go or to enjoy onsite. With 24 beers on tap, we are sure we will have just what you like! Every Friday night you can come enjoy live entertainment and fellowship.&quot;&nbsp;Live music is held on Wednesday and Friday nights with Wednesdays being open mic.</p>",enabled,0,150,,,,,https://www.facebook.com/thetwistedpear/,V0-001-010035128-3,/resize/13939504_1342652805764225_7366583052376942154_n.jpg,1,0.0,0.0,0,All Song Types,0,28043,184 E. Main Street,-81.8626,35.3329,1,264,4802,United States,North Carolina,NC,Forest City,2018-04-29 13:21:22,"[{'id': 3, 'genre': 'All Genres', 'order': 0}]",[]
273,data,40466ce4-eb0a-49fb-a49c-2de0bc401eb9,Baxter's 942 Bar & Grill,baxters-942-bar-grill-louisville-kentucky,502.409.9422,http://www.baxters942.com,21,"<p>
	Additional Websites: <a href=""https://www.facebook.com/baxters942/"" target=""_blank"">Facebook</a> and <a href=""https://twitter.com/Baxters942"" target=""_blank"">Twitter</a>. &quot;Baxter&#39;s 942 Bar &amp; Grill is located in the Highlands neighborhood of Louisville , Ky.&quot; They host a regular performer on Tuesday nights and shows on Friday and Saturday nights.</p>",enabled,0,287,,,,https://twitter.com/Baxters942,https://www.facebook.com/baxters942/,V0-001-005622000-8,/resize/baxter.png,1,0.0,0.0,0,Covers Only,0,40204,942 Baxter Avenue,-85.7252,38.241,1,252,457,United States,Kentucky,KY,Louisville,2017-06-14 21:09:23,"[{'id': 13, 'genre': 'Classic Rock', 'order': 500}, {'id': 17, 'genre': 'Country', 'order': 500}, {'id': 30, 'genre': 'Funk', 'order': 500}, {'id': 63, 'genre': 'Rock', 'order': 500}, {'id': 72, 'genre': 'Soul', 'order': 500}, {'id': 73, 'genre': 'Southern Rock', 'order': 500}]",[]
