,created_at,datetime_local,general_admission,id,popularity,score,short_title,url,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id
81,2019-07-23T16:02:08,2019-09-05T20:00:00,False,4936149,0.574,0.487,Old Crow Medicine Show,https://seatgeek.com/old-crow-medicine-show-tickets/montgomery-alabama-montgomery-performing-arts-centre-2019-09-05-8-pm/concert/4936149,62.0,112.0,99.0,63.0,Montgomery Performing Arts Centre,0,201 Tallapoosa Street,Montgomery,AL,36104,1037
82,2019-08-07T16:04:57,2019-09-05T21:00:00,False,4954210,0.0,0.0,Republican Hair,https://seatgeek.com/republican-hair-tickets/birmingham-alabama-the-nick-2019-09-05-9-pm/concert/4954210,,,,,The Nick,0,2514 10th Ave S,Birmingham,AL,35205,479986
83,2019-02-03T16:52:58,2019-09-06T18:30:00,False,4726015,0.509,0.536,Jim Parkers Songwriters Series,https://seatgeek.com/jim-parkers-songwriters-series-tickets/huntsville-alabama-von-braun-center-propst-arena-2019-09-06-6-30-pm/concert/4726015,24.0,58.0,58.0,54.0,Von Braun Center Propst Arena,0,700 Monroe St SW,Huntsville,AL,35801,1808
84,2018-12-03T15:55:18,2019-09-06T19:30:00,False,4655656,0.642,0.643,Hootie & The Blowfish with Barenaked Ladies,https://seatgeek.com/hootie-and-the-blowfish-with-barenaked-ladies-tickets/pelham-alabama-oak-mountain-amphitheatre-2019-09-06-7-30-pm/concert/4655656,79.0,240.0,161.0,83.0,Oak Mountain Amphitheatre,0,1000 Amphitheater Road,Pelham,AL,35124,175
85,2019-03-26T16:04:34,2019-09-06T20:00:00,False,4796926,0.485,0.422,Tucka with MC Lightfoot and Calvin Richardson,https://seatgeek.com/tucka-with-mc-lightfoot-and-calvin-richardson-tickets/montgomery-alabama-montgomery-performing-arts-centre-2019-09-06-8-pm/concert/4796926,35.0,90.0,85.0,74.0,Montgomery Performing Arts Centre,0,201 Tallapoosa Street,Montgomery,AL,36104,1037
86,2019-07-26T16:01:52,2019-09-06T21:00:00,True,4938246,0.487,0.363,Mark Farina (18+),https://seatgeek.com/mark-farina-18-tickets/birmingham-alabama-saturn-2019-09-06-9-pm/concert/4938246,2.0,63.0,40.0,40.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
87,2019-07-26T16:01:56,2019-09-06T21:30:00,False,4938272,0.0,0.0,Waker,https://seatgeek.com/waker-tickets/auburn-alabama-bourbon-street-bar-2019-09-06-9-30-pm/concert/4938272,,,,,Bourbon Street Bar,0,103 N College St,Auburn,AL,36830,27009
88,2019-06-13T16:05:32,2019-09-07T19:00:00,False,4893654,0.566,0.571,"Marty Haggard - A Tribute to My Dad, Merle Haggard - Foley",https://seatgeek.com/marty-haggard-a-tribute-to-my-dad-merle-haggard-foley-tickets/mobile-alabama-mobile-civic-center-2019-09-07-7-pm/concert/4893654,,,,,Mobile Civic Center,0,401 Civic Center Drive,Mobile,AL,36602,1381
89,2019-05-15T16:04:10,2019-09-07T20:00:00,True,4865463,0.0,0.0,Yacht Rock Revue,https://seatgeek.com/yacht-rock-revue-tickets/huntsville-alabama-the-mercantile-3-2019-09-07-8-pm/concert/4865463,1.0,83.0,83.0,83.0,The Mercantile,0,115 Clinton Ave N.,Huntsville,AL,35801,467636
90,2019-04-05T16:07:50,2019-09-08T19:00:00,False,4809353,0.648,0.633,JoJo Siwa with The Belles,https://seatgeek.com/jojo-siwa-with-the-belles-tickets/birmingham-alabama-legacy-arena-at-the-bjcc-2019-09-08-7-pm/concert/4809353,201.0,202.0,111.0,63.0,Legacy Arena at The BJCC,0,2100 Richard Arrington Jr. Blvd,Birmingham,AL,35203,115
91,2019-05-29T16:14:49,2019-09-08T19:30:00,False,4875753,0.527,0.464,Boz Scaggs,https://seatgeek.com/boz-scaggs-tickets/montgomery-alabama-montgomery-performing-arts-centre-2019-09-08-7-30-pm/concert/4875753,33.0,107.0,98.0,79.0,Montgomery Performing Arts Centre,0,201 Tallapoosa Street,Montgomery,AL,36104,1037
92,2019-05-29T16:09:37,2019-09-08T20:00:00,True,4874451,0.461,0.426,Buku with Esseks,https://seatgeek.com/buku-with-esseks-tickets/birmingham-alabama-saturn-2019-09-08-8-pm/concert/4874451,20.0,120.0,51.0,37.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
93,2019-07-26T16:02:12,2019-09-08T20:00:00,False,4938373,0.0,0.0,Black Pumas,https://seatgeek.com/black-pumas-tickets/birmingham-alabama-zydeco-2019-09-08-8-pm/concert/4938373,,,,,Zydeco,0,2001 15th Avenue South,Birmingham,AL,35205,3671
94,2019-06-22T16:05:17,2019-09-10T18:30:00,True,4900375,0.0,0.0,In This Moment (16+),https://seatgeek.com/in-this-moment-16-tickets/dothan-alabama-the-plant-4-2019-09-10-6-30-pm/concert/4900375,13.0,156.0,125.0,82.0,The Plant,0,308 N Saint Andrews St,Dothan,AL,36303,436602
95,2019-07-22T15:05:56,2019-09-11T19:30:00,True,4935092,0.0,0.0,Hinder,https://seatgeek.com/hinder-tickets/huntsville-alabama-sidetracks-music-hall-2019-09-11-7-30-pm/concert/4935092,,,,,SIDETRACKS MUSIC HALL,0,415 E Church Street Northwest,Huntsville,AL,35801,429506
96,2019-08-01T16:12:54,2019-09-11T20:30:00,False,4948178,0.0,0.0,Mike and The Moonpies,https://seatgeek.com/mike-and-the-moonpies-tickets/birmingham-alabama-zydeco-2019-09-11-8-30-pm/concert/4948178,2.0,56.0,54.0,54.0,Zydeco,0,2001 15th Avenue South,Birmingham,AL,35205,3671
97,2019-07-28T16:10:12,2019-09-12T19:30:00,False,4942648,0.51,0.401,Hinder with Red,https://seatgeek.com/hinder-with-red-tickets/mobile-alabama-soul-kitchen-2019-09-12-7-30-pm/concert/4942648,3.0,122.0,117.0,112.0,Soul Kitchen,0,219 Dauphin St.,Mobile,AL,36602,3626
98,2019-04-25T16:08:13,2019-09-12T19:30:00,False,4838015,0.568,0.54,Gary Allan,https://seatgeek.com/gary-allan-tickets/birmingham-alabama-bjcc-concert-hall-2019-09-12-7-30-pm/concert/4838015,16.0,198.0,130.0,80.0,BJCC Concert Hall,0,2100 Richard Arrington Blvd,Birmingham,AL,35203,1281
99,2019-04-25T16:06:32,2019-09-12T20:00:00,False,4837803,0.55,0.51,Buddy Guy with Tom Hambridge,https://seatgeek.com/buddy-guy-with-tom-hambridge-tickets/birmingham-alabama-iron-city-2019-09-12-8-pm/concert/4837803,21.0,166.0,121.0,108.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
100,2019-08-04T16:03:07,2019-09-12T20:00:00,True,4951343,0.0,0.0,Kim Richey,https://seatgeek.com/kim-richey-tickets/birmingham-alabama-workplay-theatre-2019-09-12-8-pm/concert/4951343,2.0,46.0,46.0,46.0,WorkPlay Theatre,0,500 23rd St S,Birmingham,AL,35233,1164
101,2019-05-29T16:09:42,2019-09-12T21:00:00,False,4874460,0.544,0.428,Flow Tribe (18+),https://seatgeek.com/flow-tribe-18-tickets/birmingham-alabama-saturn-2019-09-12-9-pm/concert/4874460,2.0,41.0,41.0,41.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
102,2019-03-12T16:05:48,2019-09-13T20:00:00,False,4776964,0.0,0.0,The Black Jacket Symphony,https://seatgeek.com/the-black-jacket-symphony-tickets/mobile-alabama-saenger-theatre-mobile-1-2019-09-13-8-pm/concert/4776964,48.0,78.0,74.0,64.0,Saenger Theatre Mobile,0,6 South Joachim Street,Mobile,AL,36602,57691
103,2019-04-17T16:02:57,2019-09-13T21:00:00,False,4821404,0.465,0.391,Band of Skulls with Demob Happy (18+),https://seatgeek.com/band-of-skulls-with-demob-happy-18-tickets/birmingham-alabama-saturn-2019-09-13-9-pm/concert/4821404,15.0,142.0,93.0,40.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
104,2019-07-30T16:04:58,2019-09-13T22:00:00,False,4945751,0.0,0.0,Taylor Hollingsworth,https://seatgeek.com/taylor-hollingsworth-tickets/birmingham-alabama-the-nick-2019-09-13-10-pm/concert/4945751,,,,,The Nick,0,2514 10th Ave S,Birmingham,AL,35205,479986
105,2019-04-30T16:07:15,2019-09-14T20:00:00,False,4846245,0.478,0.43,Black Jacket Symphony,https://seatgeek.com/black-jacket-symphony-tickets/montgomery-alabama-montgomery-performing-arts-centre-2019-09-14-8-pm/concert/4846245,50.0,89.0,91.0,67.0,Montgomery Performing Arts Centre,0,201 Tallapoosa Street,Montgomery,AL,36104,1037
106,2019-02-15T16:06:42,2019-09-14T21:00:00,False,4748385,0.48,0.427,Jenny Lewis with The Watson Twins,https://seatgeek.com/jenny-lewis-with-the-watson-twins-tickets/birmingham-alabama-saturn-2019-09-14-9-pm/concert/4748385,5.0,92.0,89.0,72.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
107,2019-07-08T16:01:09,2019-09-15T16:00:00,True,4923595,0.0,0.0,BATTLE FOR BIRMINGHAM Battle of the Bands,https://seatgeek.com/battle-for-birmingham-battle-of-the-bands-tickets/birmingham-alabama-legion-field-2019-09-15-4-pm/concert/4923595,,,,,Legion Field,0,400 Graymont Avenue West,Birmingham,AL,35204,2830
108,2019-06-28T16:08:42,2019-09-15T20:00:00,False,4912737,0.435,0.434,Wilder Woods,https://seatgeek.com/wilder-woods-tickets/birmingham-alabama-workplay-theatre-2019-09-15-8-pm/concert/4912737,7.0,85.0,82.0,77.0,WorkPlay Theatre,0,500 23rd St S,Birmingham,AL,35233,1164
109,2019-08-07T16:05:26,2019-09-17T20:00:00,False,4954357,0.0,0.0,Matthew Sweet,https://seatgeek.com/matthew-sweet-tickets/birmingham-alabama-saturn-2019-09-17-8-pm/concert/4954357,,,,,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
110,2019-07-23T16:00:54,2019-09-18T19:00:00,False,4935771,0.0,0.0,Big Daddy Weave,https://seatgeek.com/big-daddy-weave-tickets/montgomery-alabama-eastmont-baptist-church-2019-09-18-7-pm/concert/4935771,4.0,609.0,56.0,46.0,Eastmont Baptist Church,0,4505 Atlanta Hwy.,Montgomery,AL,36109,420375
111,2019-05-14T16:06:43,2019-09-18T20:00:00,False,4864619,0.479,0.406,Whitney with Hand Habits (18+),https://seatgeek.com/whitney-with-hand-habits-18-tickets/birmingham-alabama-saturn-2019-09-18-8-pm/concert/4864619,28.0,109.0,68.0,41.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
112,2019-06-13T16:03:16,2019-09-18T20:00:00,True,4892809,0.0,0.0,Quando Rondo,https://seatgeek.com/quando-rondo-tickets/mobile-alabama-the-merry-widow-2019-09-18-8-pm/concert/4892809,,,,,The Merry Widow,0,51 S Conception St,Mobile,AL,36602,150708
113,2019-06-01T16:05:17,2019-09-19T20:00:00,False,4881765,0.425,0.442,Whitey Morgan,https://seatgeek.com/whitey-morgan-tickets/birmingham-alabama-iron-city-2019-09-19-8-pm/concert/4881765,17.0,93.0,57.0,46.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
114,2019-07-25T16:01:18,2019-09-19T20:00:00,False,4937496,0.0,0.0,Marlowe Shepherd,https://seatgeek.com/marlowe-shepherd-tickets/birmingham-alabama-the-lyric-theatre-5-2019-09-19-8-pm/concert/4937496,12.0,145.0,133.0,127.0,The Lyric Theatre,0,1800 3rd Ave N,Birmingham,AL,35203,216877
115,2019-07-27T16:02:17,2019-09-20T18:30:00,True,4939707,0.0,0.0,All That Remains,https://seatgeek.com/all-that-remains-tickets/dothan-alabama-the-plant-4-2019-09-20-6-30-pm/concert/4939707,11.0,191.0,167.0,87.0,The Plant,0,308 N Saint Andrews St,Dothan,AL,36303,436602
116,2019-06-06T16:06:47,2019-09-20T20:00:00,False,4887662,0.37,0.355,Whitey Morgan,https://seatgeek.com/whitey-morgan-tickets/mobile-alabama-soul-kitchen-2019-09-20-8-pm/concert/4887662,21.0,91.0,68.0,54.0,Soul Kitchen,0,219 Dauphin St.,Mobile,AL,36602,3626
117,2019-04-16T16:06:13,2019-09-20T20:00:00,True,4820274,0.415,0.349,Zoso,https://seatgeek.com/zoso-tickets/birmingham-alabama-iron-city-2019-09-20-8-pm/concert/4820274,21.0,70.0,56.0,41.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
118,2019-07-03T16:12:23,2019-09-20T21:00:00,False,4914222,0.0,0.0,Chris Lane,https://seatgeek.com/chris-lane-tickets/tuscaloosa-alabama-druid-city-music-hall-2-2019-09-20-9-pm/concert/4914222,4.0,63.0,49.0,46.0,Druid City Music Hall,0,1307 University Blvd,Tuscaloosa,AL,35401,2364
119,2019-06-13T16:03:20,2019-09-20T21:00:00,True,4892838,0.443,0.366,Bob Mould with Will Johnson (18+),https://seatgeek.com/bob-mould-with-will-johnson-18-tickets/birmingham-alabama-saturn-2019-09-20-9-pm/concert/4892838,12.0,187.0,156.0,78.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
120,2019-04-10T16:14:01,2019-09-21T20:00:00,True,4814182,0.513,0.469,Snarky Puppy (18+),https://seatgeek.com/snarky-puppy-18-tickets/birmingham-alabama-avondale-brewing-company-2019-09-21-8-pm/concert/4814182,14.0,115.0,77.0,66.0,Avondale Brewing Company,0,201 41st St S,Birmingham,AL,35222,45538
121,2019-04-20T16:04:57,2019-09-21T21:00:00,True,4825259,0.0,0.0,Interstellar Echoes - A Tribute to Pink Floyd,https://seatgeek.com/interstellar-echoes-a-tribute-to-pink-floyd-tickets/huntsville-alabama-the-mercantile-3-2019-09-21-9-pm/concert/4825259,,,,,The Mercantile,0,115 Clinton Ave N.,Huntsville,AL,35801,467636
122,2019-07-24T16:01:19,2019-09-21T23:00:00,False,4936835,0.457,0.359,Honey Island Swamp Band,https://seatgeek.com/honey-island-swamp-band-tickets/birmingham-alabama-saturn-2019-09-21-11-pm/concert/4936835,,,,,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
123,2019-06-28T16:08:34,2019-09-22T18:30:00,False,4912694,0.593,0.552,Lee Greenwood,https://seatgeek.com/lee-greenwood-tickets/montgomery-alabama-montgomery-performing-arts-centre-2019-09-22-6-30-pm/concert/4912694,51.0,133.0,89.0,59.0,Montgomery Performing Arts Centre,0,201 Tallapoosa Street,Montgomery,AL,36104,1037
124,2019-04-13T16:07:27,2019-09-22T20:00:00,False,4815464,0.473,0.42,PUP with Illuminati Hotties (18+),https://seatgeek.com/pup-with-illuminati-hotties-18-tickets/birmingham-alabama-saturn-2019-09-22-8-pm/concert/4815464,20.0,57.0,55.0,43.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
125,2019-08-07T16:05:25,2019-09-23T20:00:00,False,4954354,0.0,0.0,The White Buffalo,https://seatgeek.com/the-white-buffalo-tickets/birmingham-alabama-saturn-2019-09-23-8-pm/concert/4954354,,,,,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
126,2019-04-24T16:08:12,2019-09-24T19:30:00,False,4836861,0.568,0.554,Daryl Hall with John Oates,https://seatgeek.com/daryl-hall-with-john-oates-tickets/pelham-alabama-oak-mountain-amphitheatre-2019-09-24-7-30-pm/concert/4836861,254.0,131.0,124.0,21.0,Oak Mountain Amphitheatre,0,1000 Amphitheater Road,Pelham,AL,35124,175
127,2019-07-11T16:02:36,2019-09-24T20:00:00,False,4926004,0.469,0.387,Songhoy Blues (18+),https://seatgeek.com/songhoy-blues-18-tickets/birmingham-alabama-saturn-2019-09-24-8-pm/concert/4926004,1.0,57.0,57.0,57.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
128,2019-08-01T16:13:10,2019-09-24T20:00:00,False,4948254,0.531,0.411,Drive-By Truckers,https://seatgeek.com/drive-by-truckers-tickets/mobile-alabama-soul-kitchen-2019-09-24-8-pm/concert/4948254,13.0,175.0,124.0,88.0,Soul Kitchen,0,219 Dauphin St.,Mobile,AL,36602,3626
129,2019-06-13T16:03:35,2019-09-24T20:00:00,True,4892941,0.493,0.44,Demon Hunter,https://seatgeek.com/demon-hunter-tickets/birmingham-alabama-iron-city-2019-09-24-8-pm/concert/4892941,11.0,101.0,56.0,48.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
130,2019-07-13T16:01:51,2019-09-25T20:00:00,False,4927257,0.557,0.442,Dirt Monkey with Lucii (18+),https://seatgeek.com/dirt-monkey-with-lucii-18-tickets/birmingham-alabama-saturn-2019-09-25-8-pm/concert/4927257,11.0,52.0,53.0,31.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
131,2019-07-28T16:08:26,2019-09-25T20:00:00,True,4942488,0.505,0.388,Stephen Kellogg with Will Hoge and Gentlemen of the Road,https://seatgeek.com/stephen-kellogg-with-will-hoge-and-gentlemen-of-the-road-tickets/birmingham-alabama-workplay-theatre-2019-09-25-8-pm/concert/4942488,2.0,52.0,52.0,52.0,WorkPlay Theatre,0,500 23rd St S,Birmingham,AL,35233,1164
132,2019-05-10T16:03:32,2019-09-25T20:00:00,False,4860968,0.477,0.436,Drew Holcomb with Birdtalker,https://seatgeek.com/drew-holcomb-with-birdtalker-tickets/birmingham-alabama-the-lyric-theatre-5-2019-09-25-8-pm/concert/4860968,30.0,90.0,80.0,61.0,The Lyric Theatre,0,1800 3rd Ave N,Birmingham,AL,35203,216877
133,2019-04-17T16:03:14,2019-09-26T17:45:00,True,4821443,0.469,0.426,Dropkick Murphys with Clutch and Hatebreed,https://seatgeek.com/dropkick-murphys-with-clutch-and-hatebreed-tickets/birmingham-alabama-avondale-brewing-company-2019-09-26-5-45-pm/concert/4821443,27.0,129.0,102.0,78.0,Avondale Brewing Company,0,201 41st St S,Birmingham,AL,35222,45538
134,2019-07-06T16:01:36,2019-09-26T19:00:00,False,4922761,0.621,0.538,Jamey Johnson with Cody Jinks,https://seatgeek.com/jamey-johnson-with-cody-jinks-tickets/pelham-alabama-oak-mountain-amphitheatre-2019-09-26-7-pm/concert/4922761,100.0,172.0,138.0,91.0,Oak Mountain Amphitheatre,0,1000 Amphitheater Road,Pelham,AL,35124,175
135,2019-06-16T12:55:04,2019-09-26T19:00:00,True,4896538,0.0,0.0,"Come To The Table Tour | Birmingham, AL",https://seatgeek.com/come-to-the-table-tour-birmingham-al-tickets/birmingham-alabama-mountain-brook-community-church-2019-09-26-7-pm/concert/4896538,,,,,Mountain Brook Community Church,0,3001 Hwy 280 East,Birmingham,AL,35243,476885
136,2019-04-20T16:19:19,2019-09-26T20:00:00,True,4827893,0.416,0.347,Calexico with Iron & Wine and Natalie Prass,https://seatgeek.com/calexico-with-iron-and-wine-and-natalie-prass-tickets/birmingham-alabama-iron-city-2019-09-26-8-pm/concert/4827893,18.0,109.0,84.0,62.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
137,2019-06-14T16:02:47,2019-09-26T21:00:00,True,4894284,0.457,0.342,Minnesota with Pigeon Hole (18+),https://seatgeek.com/minnesota-with-pigeon-hole-18-tickets/birmingham-alabama-saturn-2019-09-26-9-pm/concert/4894284,4.0,55.0,50.0,45.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
138,2019-07-17T16:02:15,2019-09-27T20:00:00,True,4929142,0.512,0.454,Bad Religion with Dave Hause,https://seatgeek.com/bad-religion-with-dave-hause-tickets/birmingham-alabama-iron-city-2019-09-27-8-pm/concert/4929142,25.0,126.0,87.0,64.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
139,2019-04-10T16:10:21,2019-09-27T20:00:00,False,4813923,0.497,0.456,Snarky Puppy,https://seatgeek.com/snarky-puppy-tickets/mobile-alabama-soul-kitchen-2019-09-27-8-pm/concert/4813923,21.0,95.0,65.0,56.0,Soul Kitchen,0,219 Dauphin St.,Mobile,AL,36602,3626
140,2019-08-08T16:03:33,2019-09-27T20:30:00,False,4955559,0.0,0.0,Jacob Bryant with Ray Fulcher,https://seatgeek.com/jacob-bryant-with-ray-fulcher-tickets/birmingham-alabama-zydeco-2019-09-27-8-30-pm/concert/4955559,,,,,Zydeco,0,2001 15th Avenue South,Birmingham,AL,35205,3671
141,2019-05-15T16:05:36,2019-09-27T21:00:00,False,4865659,0.436,0.36,Hiss Golden Messenger with Dee White (18+),https://seatgeek.com/hiss-golden-messenger-with-dee-white-18-tickets/birmingham-alabama-saturn-2019-09-27-9-pm/concert/4865659,6.0,62.0,55.0,43.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
142,2019-02-05T16:06:25,2019-09-28T19:00:00,False,4735674,0.59,0.597,Lynyrd Skynyrd with Cody Jinks,https://seatgeek.com/lynyrd-skynyrd-with-cody-jinks-tickets/orange-beach-alabama-the-wharf-2019-09-28-7-pm/concert/4735674,249.0,257.0,147.0,42.0,The Wharf,0,4673 Wharf Pkwy.,Orange Beach,AL,36561,290
143,2019-05-29T16:09:41,2019-09-29T19:00:00,False,4874453,0.373,0.391,David Leonard (18+),https://seatgeek.com/david-leonard-18-tickets/birmingham-alabama-saturn-2019-09-29-7-pm/concert/4874453,4.0,54.0,45.0,36.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
144,2019-08-01T16:11:20,2019-09-29T20:00:00,True,4947698,0.0,0.0,Lacey Sturm (18+),https://seatgeek.com/lacey-sturm-18-tickets/birmingham-alabama-zydeco-2019-09-29-8-pm/concert/4947698,3.0,146.0,141.0,134.0,Zydeco,0,2001 15th Avenue South,Birmingham,AL,35205,3671
145,2019-08-03T16:02:38,2019-10-01T19:00:00,False,4949952,0.64,0.516,Scott Bradlee's Postmodern Jukebox,https://seatgeek.com/scott-bradlees-postmodern-jukebox-tickets/birmingham-alabama-the-lyric-theatre-5-2019-10-01-7-pm/concert/4949952,,,,,The Lyric Theatre,0,1800 3rd Ave N,Birmingham,AL,35203,216877
146,2019-06-15T16:02:40,2019-10-01T20:00:00,True,4895371,0.421,0.321,Sheer Mag with Tweens (18+),https://seatgeek.com/sheer-mag-with-tweens-18-tickets/birmingham-alabama-saturn-2019-10-01-8-pm/concert/4895371,2.0,75.0,60.0,60.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
147,2019-07-03T16:12:12,2019-10-02T20:00:00,False,4914145,0.477,0.485,Mike Mills with Chuck Leavell,https://seatgeek.com/mike-mills-with-chuck-leavell-tickets/birmingham-alabama-the-lyric-theatre-5-2019-10-02-8-pm/concert/4914145,33.0,166.0,170.0,79.0,The Lyric Theatre,0,1800 3rd Ave N,Birmingham,AL,35203,216877
148,2019-07-13T16:01:51,2019-10-02T20:00:00,False,4927256,0.39,0.387,Bit Brigade,https://seatgeek.com/bit-brigade-tickets/birmingham-alabama-saturn-2019-10-02-8-pm/concert/4927256,3.0,59.0,65.0,46.0,Saturn,0,200 41st Street South,Birmingham,AL,35222,78349
149,2019-06-04T16:02:10,2019-10-03T18:00:00,True,4884504,0.0,0.0,Greensky Bluegrass,https://seatgeek.com/greensky-bluegrass-tickets/birmingham-alabama-avondale-brewing-company-1-2019-10-03-6-pm/concert/4884504,9.0,135.0,111.0,62.0,Avondale Brewing Company,0,201 41st Street South,Birmingham,AL,35222,471311
150,2019-05-07T16:06:27,2019-10-03T20:00:00,False,4857329,0.523,0.491,Little Steven And The Disciples Of Soul,https://seatgeek.com/little-steven-and-the-disciples-of-soul-tickets/birmingham-alabama-iron-city-2019-10-03-8-pm/concert/4857329,22.0,79.0,58.0,47.0,Iron City,0,513 22nd Street South,Birmingham,AL,35233,38866
151,2019-07-05T16:01:40,2019-10-03T20:00:00,True,4922290,0.583,0.556,Dawes,https://seatgeek.com/dawes-tickets/huntsville-alabama-von-braun-center-concert-hall-2019-10-03-8-pm/concert/4922290,4.0,366.0,74.0,69.0,Von Braun Center Concert Hall,0,700 Monroe Street,Huntsville,AL,35801,1447
